postal_code,num_unique_hawker_500m,num_unique_hawker_1km,walking_dist_hawker_m
520287,0,0,1381.0
520293,0,0,1566.0
520277,0,1,894.0
520276,0,1,898.0
520291,0,0,1567.0
520273,0,1,953.0
520283,0,1,1213.0
520275,0,1,938.0
520280,0,1,988.0
520211,0,0,1846.0
521226,0,0,1908.0
520217,0,0,1687.0
520214,0,0,1874.0
527201,0,0,1675.0
520213,0,0,1897.0
521227,0,0,1933.0
521225,0,0,1952.0
521222,0,0,1793.0
520219,0,0,1813.0
521221,0,0,1822.0
521223,0,0,1845.0
520410,0,1,1218.0
520406,0,1,1150.0
520412,0,1,1293.0
520403,0,1,1003.0
520408,0,1,1171.0
520424,0,1,1286.0
520421,0,1,1224.0
520415,0,0,1365.0
520418,0,1,1311.0
520422,0,1,1130.0
520407,0,1,1089.0
520419,0,1,1176.0
520413,0,1,1275.0
520411,0,1,1256.0
520405,0,1,1038.0
520417,0,1,1284.0
520445,0,0,1609.0
520450,0,0,1690.0
520439,0,0,1816.0
520436,0,0,1842.0
520433,0,0,1726.0
520438,0,0,1858.0
520437,0,0,1883.0
520434,0,0,1797.0
524494,0,0,1924.0
525494,0,0,1855.0
520467,0,0,2244.0
520469,0,0,2273.0
520465,0,0,2206.0
520462,0,0,2199.0
527492,0,0,1994.0
529494,0,0,1945.0
522605,0,1,850.0
523606,0,1,637.0
521606,0,1,679.0
520814,0,2,1078.0
521899,0,1,1286.0
520819,0,2,926.0
520818,0,2,956.0
520817,0,2,1006.0
521897,0,1,1188.0
520899,0,1,1260.0
520813,0,2,1112.0
520828,0,1,1119.0
520824,0,1,1270.0
520829,0,1,1080.0
520898,0,1,1262.0
520827,0,1,1072.0
520825,0,1,1232.0
521894,0,0,1431.0
520834,0,1,826.0
520848,1,1,613.0
520854,1,1,516.0
520846,0,1,662.0
520830,0,1,936.0
520852,1,1,559.0
520851,0,1,715.0
520845,0,1,781.0
520885,0,1,1119.0
520853,0,1,685.0
520847,0,1,761.0
520883,0,1,1082.0
520875,0,1,1157.0
520877,0,1,1236.0
520914,1,2,761.0
520929,0,2,783.0
520924,1,2,632.0
520930,0,2,793.0
522167,0,0,2234.0
521168,0,0,2169.0
524167,0,0,2198.0
522168,0,0,2141.0
523168,0,0,2112.0
523167,0,0,2225.0
520165,0,0,2033.0
520163,0,0,1998.0
520164,0,0,1903.0
520159,0,0,2223.0
520157,0,0,2161.0
520155,0,0,1964.0
520153,0,0,1848.0
520137,0,0,1646.0
520149,0,0,1652.0
520126,0,0,1349.0
520136,0,0,1617.0
520109,0,1,1119.0
520148,0,0,1617.0
520108,0,1,1146.0
520112,0,1,1167.0
520122,0,1,1216.0
520123,0,1,1244.0
520133,0,0,1571.0
520130,0,0,1466.0
520255,0,1,1265.0
520106,0,1,1227.0
520253,0,1,1460.0
520119,0,1,1132.0
520124,0,1,1218.0
520135,0,0,1705.0
520117,0,1,1042.0
520256,0,1,1255.0
520110,0,1,1203.0
520138,0,0,1754.0
520127,0,0,1371.0
520101,0,1,1338.0
520102,0,1,1300.0
520142,0,0,1522.0
520145,0,0,1583.0
520141,0,0,1495.0
520228,0,0,1763.0
520231,0,0,1904.0
520225,0,0,1979.0
520232,0,0,1811.0
520233,0,0,1702.0
520230,0,0,1764.0
520224,0,0,1965.0
520222,0,0,1968.0
520245,0,0,1473.0
520246,0,0,1473.0
520243,0,0,1599.0
520242,0,0,1506.0
520244,0,0,1546.0
520247,0,1,1379.0
520811,0,2,1032.0
520902,1,2,445.0
520805,0,2,1053.0
520812,0,2,1032.0
520945,1,2,501.0
520946,1,2,483.0
521859,1,1,422.0
520936,1,2,472.0
521861,1,1,472.0
520861,1,1,550.0
520859,1,1,392.0
520939,1,2,649.0
520392,0,0,2197.0
520393,0,0,2113.0
521868,0,1,1090.0
522868,0,1,1036.0
520880,0,0,1310.0
520891,0,0,1464.0
521876,0,0,1412.0
523601,0,2,727.0
521601,0,2,834.0
521485,0,0,2423.0
521493,0,0,2030.0
520488,0,0,2445.0
522486,0,0,2464.0
521486,0,0,2417.0
522604,0,1,889.0
521491,0,0,2180.0
523496,0,0,1797.0
520508,0,1,876.0
521524,0,2,881.0
521523,0,2,997.0
524523,0,2,990.0
523522,0,2,856.0
522522,0,1,811.0
523523,0,2,1052.0
522519,1,1,708.0
521609,1,1,644.0
522608,1,1,617.0
521608,1,1,680.0
521610,1,1,343.0
523610,1,1,485.0
522612,1,1,482.0
522609,1,1,572.0
522610,1,1,420.0
521614,1,1,330.0
522614,1,1,409.0
521126,0,1,771.0
521166,1,2,630.0
521141,1,2,469.0
521159,0,2,896.0
520140,1,2,458.0
521162,0,2,838.0
521158,0,2,908.0
521161,0,2,774.0
521163,0,2,781.0
521247,0,2,988.0
520267,0,1,1120.0
521248,0,2,1032.0
520251,0,2,1162.0
520239,0,1,986.0
520295,0,0,1613.0
520285,0,0,1287.0
520278,0,1,917.0
520288,0,0,1369.0
520272,0,1,981.0
520281,0,1,1082.0
520274,0,1,893.0
520289,0,0,1525.0
520290,0,0,1506.0
520282,0,1,1083.0
520284,0,1,1277.0
520286,0,0,1361.0
521229,0,0,1862.0
520218,0,0,1774.0
520381,0,0,2270.0
520388,0,0,2280.0
520342,0,0,2657.0
520343,0,0,2528.0
520323,0,0,2226.0
520316,0,0,2169.0
520318,0,0,1935.0
520340,0,0,2432.0
520320,0,0,2113.0
520317,0,0,2015.0
520321,0,0,2221.0
520338,0,0,2331.0
520322,0,0,2272.0
520347,0,0,2819.0
520351,0,0,2714.0
520354,0,0,2755.0
520319,0,0,2041.0
520353,0,0,2758.0
520339,0,0,2351.0
520368,0,0,2806.0
520359,0,0,2726.0
520365,0,0,2750.0
520366,0,0,2852.0
520364,0,0,2650.0
520369,0,0,2710.0
520367,0,0,2726.0
520374,0,0,2407.0
520362,0,0,2777.0
520370,0,0,2592.0
520371,0,0,2437.0
520363,0,0,2611.0
520373,0,0,2393.0
520423,0,1,1175.0
520401,0,1,914.0
520420,0,1,1237.0
520414,0,1,1333.0
520404,0,1,1027.0
520432,0,0,1648.0
520416,0,0,1403.0
520449,0,0,1558.0
527450,0,0,1895.0
520456,0,0,2020.0
520446,0,0,1633.0
520459,0,0,2028.0
524450,0,0,1799.0
520458,0,0,2046.0
523450,0,0,1703.0
520443,0,0,1814.0
524493,0,0,2093.0
520440,0,0,1887.0
520461,0,0,2080.0
520463,0,0,2163.0
520470,0,0,2325.0
520464,0,0,2274.0
525491,0,0,2069.0
526497,0,0,2762.0
527498,0,0,2280.0
523498,0,0,2649.0
529498,0,0,2458.0
522489,0,0,2374.0
522487,0,0,2578.0
521497,0,0,2547.0
528494,0,0,2047.0
520489,0,0,2475.0
525498,0,0,2460.0
527494,0,0,2115.0
522497,0,0,2546.0
520490,0,0,2417.0
528498,0,0,2395.0
521489,0,0,2522.0
524606,0,1,700.0
522606,1,1,653.0
523605,0,1,836.0
521605,0,1,817.0
524605,0,1,840.0
520730,0,1,1063.0
520708,0,2,898.0
520728,0,1,897.0
520704,0,1,708.0
520714,0,2,904.0
520732,0,1,1074.0
520706,0,1,802.0
520724,0,1,963.0
520725,0,1,949.0
520726,0,1,894.0
520731,0,1,1044.0
520710,0,2,890.0
520709,0,2,828.0
520715,0,2,920.0
520729,0,1,983.0
520703,0,1,709.0
520713,0,2,900.0
520711,0,2,922.0
520705,0,1,768.0
520702,1,1,609.0
520721,0,2,1013.0
520734,0,1,1149.0
520741,0,1,1309.0
520718,0,2,1110.0
520735,0,2,1231.0
520719,0,2,1037.0
520742,0,1,1260.0
520720,0,2,1053.0
521889,0,0,1425.0
520896,0,0,1353.0
520888,0,0,1396.0
521888,0,0,1454.0
521898,0,1,1319.0
520842,0,1,681.0
526842,1,1,530.0
520838,0,1,797.0
525842,1,2,495.0
520856,1,1,501.0
520840,0,1,762.0
522842,1,1,682.0
524842,1,2,622.0
520843,0,1,832.0
520837,0,1,914.0
520864,0,1,675.0
520833,0,1,998.0
521862,1,1,591.0
520855,0,1,641.0
520884,0,1,1106.0
520867,0,1,849.0
520865,0,1,773.0
520841,0,1,876.0
520868,0,1,818.0
520839,0,1,899.0
520862,1,1,559.0
520876,0,0,1241.0
520871,0,1,981.0
520872,0,1,1044.0
520874,0,1,1127.0
521882,0,1,976.0
523871,0,0,1286.0
522871,0,0,1199.0
521870,0,0,1246.0
520935,1,2,550.0
520911,1,2,711.0
520916,1,2,793.0
520912,1,2,716.0
520933,0,2,830.0
520928,1,2,682.0
520934,0,2,692.0
520921,0,2,683.0
520910,1,2,670.0
520925,1,2,577.0
521167,0,0,2201.0
524168,0,0,2064.0
520158,0,0,2161.0
520160,0,0,2220.0
520156,0,0,2042.0
520162,0,0,2148.0
520254,0,1,1354.0
520154,0,0,1795.0
520116,0,1,1050.0
520134,0,0,1531.0
520150,0,0,1752.0
520107,0,1,1155.0
520114,0,1,1041.0
520131,0,0,1366.0
520146,0,0,1651.0
520235,0,0,1699.0
520223,0,0,2056.0
520903,1,2,543.0
520804,0,2,1051.0
520816,0,2,954.0
520815,0,2,1004.0
520391,0,0,2270.0
521496,0,0,1843.0
522496,0,0,1743.0
520496,0,0,1917.0
520493,0,0,2098.0
520485,0,0,2370.0
520501,0,1,744.0
522515,1,1,648.0
523518,1,1,569.0
524515,1,1,647.0
524518,1,1,583.0
523515,1,1,650.0
522518,1,1,569.0
521518,1,1,583.0
524519,1,1,508.0
522520,1,1,662.0
521114,1,1,346.0
521127,0,1,783.0
521106,1,1,572.0
521160,0,2,828.0
521165,1,2,675.0
520268,0,2,1076.0
520257,0,0,1436.0
521233,0,1,1136.0
521232,0,1,1267.0
522256,0,0,1416.0
520294,0,0,1442.0
520279,0,1,982.0
520298,0,0,1567.0
520216,0,0,1733.0
520210,0,0,1804.0
524230,0,0,1737.0
520383,0,0,2166.0
520305,0,0,1849.0
520306,0,0,1834.0
520357,0,0,2532.0
520345,0,0,2627.0
520355,0,0,2645.0
520350,0,0,2681.0
520352,0,0,2634.0
520349,0,0,2727.0
520372,0,0,2367.0
520425,0,0,1409.0
525450,0,0,1865.0
526450,0,0,1895.0
520453,0,0,1916.0
525496,0,0,1929.0
522494,0,0,1934.0
520477,0,0,2062.0
526496,0,0,2003.0
527491,0,0,2137.0
526491,0,0,1974.0
524491,0,0,2155.0
526498,0,0,2353.0
522492,0,0,1989.0
522491,0,0,2248.0
523491,0,0,2215.0
520716,0,2,995.0
520733,0,1,1155.0
520723,0,2,1118.0
520722,0,2,1060.0
527842,1,1,583.0
528842,1,1,607.0
523842,1,1,717.0
521864,0,1,643.0
520886,0,1,1252.0
521863,1,1,612.0
520873,0,1,1073.0
522875,0,0,1483.0
520932,0,2,784.0
520922,1,2,664.0
520105,0,1,1208.0
520147,0,0,1617.0
520229,0,0,1803.0
520226,0,0,1944.0
521148,1,2,560.0
520858,1,1,358.0
520860,1,1,506.0
521147,1,2,648.0
520941,1,2,689.0
520937,1,2,531.0
520938,1,2,562.0
520942,1,2,645.0
520943,1,2,558.0
521146,1,2,513.0
520944,1,2,558.0
521892,0,0,1695.0
520892,0,0,1782.0
520893,0,0,1644.0
521124,0,1,635.0
521125,0,1,708.0
521151,1,2,685.0
521156,0,2,795.0
521149,1,2,527.0
522230,0,0,1423.0
521245,0,2,957.0
521230,0,0,1484.0
529230,0,0,1508.0
520330,0,0,2399.0
520310,0,0,2017.0
520335,0,0,2487.0
520334,0,0,2545.0
520325,0,0,2323.0
520336,0,0,2443.0
520332,0,0,2461.0
520326,0,0,2343.0
520327,0,0,2398.0
520315,0,0,2103.0
520314,0,0,2050.0
520311,0,0,2070.0
520427,0,0,1491.0
520428,0,0,1515.0
520430,0,0,1660.0
520429,0,0,1582.0
520426,0,0,1440.0
520431,0,0,1771.0
524495,0,0,1900.0
525495,0,0,1807.0
522495,0,0,1995.0
523495,0,0,1969.0
524498,0,0,2536.0
521498,0,0,2605.0
523497,0,0,2618.0
527497,0,0,2695.0
520740,0,1,1381.0
520737,0,2,1281.0
520889,0,0,1470.0
520894,0,0,1406.0
520895,0,0,1491.0
521895,0,0,1421.0
521896,0,0,1319.0
526856,1,1,340.0
525856,1,1,293.0
524856,1,1,394.0
523856,1,1,490.0
520863,0,1,704.0
520857,0,1,575.0
521867,0,1,942.0
521874,0,1,1139.0
520460,0,0,2126.0
310161,0,2,1056.0
310120,2,5,214.0
310056,3,6,278.0
310054,3,6,243.0
310061,4,6,133.0
310055,4,6,306.0
310051,4,6,332.0
310052,4,6,397.0
341115,1,1,452.0
343115,1,1,339.0
341118,1,1,1266.0
342102,1,1,458.0
341101,1,1,431.0
360009,0,1,1082.0
310194,0,5,669.0
310195,0,5,835.0
310123,2,5,160.0
310108,2,5,577.0
310158,0,3,941.0
312131,1,2,374.0
310125,2,5,151.0
310100,2,5,232.0
310114,1,2,574.0
310098,2,5,380.0
311130,1,2,281.0
310126,2,4,75.0
310119,1,4,214.0
310157,0,4,893.0
310168,0,3,879.0
312130,1,2,376.0
310115,1,2,457.0
310173,0,1,1156.0
311131,1,2,308.0
310110,2,5,579.0
310169,0,1,951.0
310159,0,3,1016.0
310112,1,2,570.0
310107,2,5,527.0
310128,1,4,72.0
310113,1,2,584.0
310163,0,3,813.0
310118,1,4,271.0
310124,1,4,133.0
310117,1,4,338.0
310174,0,1,1316.0
310111,1,3,451.0
311138,2,4,234.0
311139,1,3,351.0
310116,2,5,402.0
310083,3,5,571.0
310091,2,6,148.0
310096,2,5,330.0
311085,3,6,358.0
310073,2,6,63.0
310094,2,6,51.0
310066,3,6,70.0
313085,2,5,543.0
310095,2,6,103.0
310070,2,6,50.0
312085,3,6,462.0
310069,3,6,116.0
310053,4,6,285.0
310059,4,6,192.0
310038,3,5,251.0
310057,4,6,248.0
310034,3,5,238.0
310047,4,5,260.0
310012,1,5,303.0
310001,3,6,220.0
310009,2,5,456.0
310017,3,5,296.0
310013,1,4,379.0
310004,3,5,380.0
310002,4,6,322.0
310008,3,5,438.0
310003,2,5,286.0
310018,2,5,104.0
310020,2,5,105.0
310235,2,5,453.0
310225,2,5,274.0
310234,2,5,577.0
310231,1,4,538.0
310232,1,4,500.0
310233,1,5,523.0
350114,0,1,1145.0
350109,0,1,1075.0
350117,0,1,1084.0
350113,0,1,1082.0
350102,0,1,915.0
350107,0,1,936.0
350104,0,1,820.0
350146,0,0,1267.0
350116,0,2,1087.0
350119,0,1,850.0
350103,0,1,795.0
350108,0,1,996.0
350105,0,1,872.0
350121,0,2,1280.0
350115,0,2,1151.0
350118,0,1,944.0
350101,0,1,1011.0
350148,0,1,1142.0
730006,1,1,233.0
350145,0,0,1321.0
350143,0,0,1325.0
350140,0,1,1182.0
350137,0,1,1291.0
350134,0,1,1259.0
350142,0,1,1200.0
350136,0,1,1189.0
310183,1,6,449.0
310177,1,6,411.0
310178,2,6,394.0
310185,2,6,393.0
310262,3,5,379.0
310263,3,5,428.0
310023,2,5,195.0
310025,1,5,313.0
310026,1,4,409.0
310027,1,4,440.0
310205,1,5,588.0
310207,1,2,696.0
310199,2,5,647.0
310206,0,4,748.0
310203,1,5,598.0
360007,0,1,1044.0
360003,0,1,1277.0
360002,0,0,1144.0
360005,0,1,1288.0
341106,0,1,711.0
342106,0,1,1274.0
342105,0,1,806.0
341105,0,1,749.0
341102,1,1,374.0
360017,0,0,1301.0
360015,0,0,1149.0
360018,0,0,1369.0
310256,1,4,502.0
310259,1,4,298.0
310249,1,5,648.0
310251,1,5,636.0
310241,0,5,699.0
310248,1,6,532.0
310244,0,5,691.0
310250,1,6,636.0
310238,3,6,396.0
311153,1,4,718.0
311172,0,1,1143.0
310156,0,4,874.0
310155,0,4,830.0
310239,2,6,383.0
310172,0,1,1078.0
310171,0,1,1079.0
312138,1,4,320.0
313138,1,4,355.0
312139,1,3,269.0
310145,1,4,449.0
310144,1,4,490.0
310147,1,4,578.0
312084,2,5,454.0
310084,3,5,596.0
311141,1,4,373.0
310142,1,4,392.0
310146,1,4,538.0
311084,2,5,501.0
310152,1,4,634.0
310121,2,5,273.0
310122,2,5,418.0
311081,3,6,356.0
312080,3,6,324.0
310060,3,6,323.0
310193,1,5,431.0
310191,1,7,434.0
310080,2,6,482.0
310081,3,6,271.0
310082,3,6,524.0
312082,3,6,473.0
310062,3,6,195.0
310035,3,5,351.0
312010,1,5,385.0
310014,1,4,338.0
312014,1,4,288.0
310007,2,5,447.0
310010,3,5,343.0
310011,1,4,464.0
310214,1,5,255.0
310219,1,4,520.0
310222,1,5,314.0
310213,1,5,157.0
310221,1,4,495.0
310227,2,5,498.0
310226,2,5,390.0
310228,1,4,633.0
310220,1,4,438.0
350141,0,1,1084.0
315079,3,6,338.0
312079,2,5,496.0
311079,2,5,580.0
314079,3,6,359.0
310179,2,6,258.0
313079,2,6,430.0
310264,3,5,487.0
310261,3,5,382.0
310202,1,5,504.0
310204,1,5,517.0
310209,1,2,607.0
310200,2,6,492.0
310201,2,5,523.0
360016,0,1,1235.0
360014,0,1,1133.0
360019,0,1,1278.0
360012,0,1,988.0
360008,0,1,998.0
310258,1,4,390.0
310255,1,5,540.0
310243,0,5,765.0
310246,0,5,696.0
310143,1,3,413.0
310154,0,4,737.0
310153,0,4,706.0
310097,2,5,277.0
311082,3,6,461.0
311080,3,6,396.0
310044,4,5,196.0
310050,4,6,223.0
310036,3,5,299.0
310037,3,5,267.0
310045,4,5,160.0
310049,5,6,270.0
310043,4,5,230.0
310046,5,6,140.0
310006,2,5,489.0
311014,1,4,289.0
310229,1,4,657.0
310217,1,5,388.0
310215,1,5,234.0
310224,1,5,248.0
310218,1,5,463.0
310223,1,5,200.0
310216,1,5,349.0
350122,0,1,1236.0
350139,0,1,1302.0
360021,0,2,1269.0
310254,1,3,560.0
310257,1,4,484.0
310236,3,6,311.0
310237,3,6,329.0
730120,0,2,775.0
312099,2,5,361.0
311101,2,5,368.0
350124,0,2,1296.0
350131,0,2,1367.0
350128,0,2,1306.0
730016,1,2,248.0
732693,1,1,517.0
733693,1,1,525.0
732780,0,0,1383.0
731780,0,0,1317.0
736780,0,1,1254.0
732573,0,0,1503.0
731573,0,1,1537.0
733573,0,0,1548.0
731574,0,0,1570.0
734694,0,1,689.0
732185,1,2,1021.0
731182,0,2,1122.0
730023,1,1,541.0
730022,1,1,416.0
730204,1,1,629.0
730002,1,2,602.0
730032,1,1,639.0
730206,1,1,581.0
730001,1,2,501.0
730031,0,1,716.0
730203,1,1,524.0
730202,1,1,433.0
730024,0,1,670.0
730030,0,1,706.0
730015,1,2,322.0
730012,1,2,513.0
730018,1,1,178.0
730017,1,1,224.0
730013,1,2,494.0
731012,1,2,404.0
730019,1,1,81.0
731180,1,2,640.0
732180,0,2,656.0
730125,0,2,805.0
730131,0,2,750.0
730130,0,2,808.0
730129,1,2,836.0
731570,0,0,1753.0
732570,0,0,1689.0
733571,0,0,1779.0
730339,1,1,510.0
730340,1,1,459.0
731693,1,1,472.0
733780,0,0,1427.0
734782,0,1,1386.0
731886,0,1,825.0
732887,0,1,882.0
733887,0,1,838.0
733886,0,1,918.0
734886,0,1,839.0
733694,0,1,745.0
731694,1,1,557.0
732694,1,1,671.0
732717,1,1,671.0
733784,0,1,1031.0
732785,0,1,1443.0
730151,0,2,975.0
730158,0,1,760.0
730101,1,2,704.0
730155,0,2,831.0
730157,0,1,786.0
730160,0,1,719.0
730159,0,1,767.0
730152,0,2,900.0
733185,1,2,1021.0
730166,1,1,666.0
730161,0,1,820.0
730313,0,1,647.0
730314,1,1,620.0
731302,0,1,697.0
730317,1,1,528.0
730318,1,1,414.0
730319,1,1,435.0
730311,0,1,695.0
730310,0,1,759.0
730316,1,1,551.0
730807,0,0,1642.0
730816,0,0,1532.0
730835,0,0,1280.0
730834,0,0,1231.0
730026,1,1,574.0
730029,1,1,583.0
730005,1,2,637.0
730201,1,1,376.0
730205,1,1,646.0
730007,1,2,266.0
730027,1,1,474.0
730028,1,1,530.0
732005,1,2,533.0
730008,1,2,335.0
730025,0,1,704.0
730033,0,1,753.0
732012,1,2,400.0
733012,1,2,376.0
730140,0,2,887.0
730123,0,2,710.0
730127,0,2,876.0
730342,1,1,386.0
733570,0,0,1656.0
730369,0,1,1234.0
730309,0,1,800.0
731571,0,0,1746.0
730330,1,1,582.0
730370,0,1,1285.0
730337,1,1,540.0
732572,0,0,1624.0
730343,1,1,329.0
730336,1,1,557.0
730308,0,1,765.0
730348,1,1,469.0
730347,1,1,415.0
730756,0,0,1376.0
730614,0,1,949.0
730757,0,1,1321.0
730846,0,1,1141.0
730612,0,1,867.0
730750,0,1,1180.0
730613,0,1,891.0
730617,0,1,1055.0
730618,0,1,1049.0
730844,0,1,1193.0
730755,0,0,1281.0
730616,0,1,999.0
730363,0,1,1003.0
730367,0,1,1120.0
730366,0,1,1214.0
730365,0,1,1182.0
730720,1,1,471.0
730758,0,1,1211.0
730626,0,1,869.0
730760,0,1,1269.0
730719,1,1,478.0
730759,0,1,1291.0
730724,0,1,861.0
730722,0,1,901.0
730678,1,1,313.0
730680,1,1,318.0
730761,0,1,1239.0
730627,0,1,914.0
730723,0,1,928.0
730791,1,1,523.0
730763,0,1,1117.0
730725,0,1,791.0
730790,1,1,577.0
730792,1,1,455.0
730793,1,1,526.0
730739,0,1,992.0
730727,1,1,685.0
730749,0,1,1175.0
730742,0,1,1028.0
730745,0,1,890.0
730752,0,1,1267.0
730735,0,1,880.0
730740,0,1,1059.0
730765,0,1,1117.0
730734,0,1,856.0
730729,1,1,725.0
730728,1,1,687.0
730743,0,1,1027.0
730721,1,1,713.0
730766,0,1,1120.0
730751,0,1,1236.0
730733,1,1,747.0
730753,0,1,1312.0
731754,0,1,1278.0
730726,0,1,763.0
731764,0,1,1076.0
730737,0,1,954.0
730736,0,1,885.0
730746,0,1,933.0
730744,0,1,873.0
730730,1,1,752.0
730776,0,1,1281.0
735787,0,1,857.0
732787,0,1,715.0
732782,0,1,1284.0
730774,0,1,1260.0
733787,0,1,825.0
731782,0,1,1259.0
735782,0,1,1368.0
730775,0,1,1341.0
735780,0,1,1387.0
733782,0,1,1356.0
734780,0,1,1377.0
734787,0,1,909.0
730779,0,1,1241.0
731502,0,0,1695.0
730509,0,0,1479.0
730514,0,0,1455.0
730525,0,0,1361.0
730511,0,1,1414.0
730520,0,0,1337.0
730521,0,0,1306.0
730532,0,0,1557.0
730535,0,0,1602.0
730505,0,0,1708.0
730510,0,1,1385.0
730515,0,0,1528.0
730508,0,0,1641.0
730512,0,0,1376.0
730516,0,0,1460.0
730524,0,0,1293.0
730531,0,0,1515.0
730518,0,0,1427.0
730523,0,0,1228.0
730517,0,0,1456.0
730507,0,0,1673.0
730513,0,0,1480.0
730522,0,0,1227.0
730530,0,0,1449.0
730545,0,0,1691.0
732574,0,0,1704.0
730541,0,0,1863.0
730575,0,0,1506.0
730579,0,0,1572.0
730588,0,0,1863.0
730577,0,0,1587.0
730543,0,0,1778.0
730538,0,0,1668.0
730546,0,0,1621.0
730584,0,0,1656.0
730537,0,0,1615.0
730547,0,0,1557.0
730703,1,1,631.0
730707,1,1,583.0
730706,1,1,519.0
730705,0,1,596.0
730702,0,1,709.0
730605,1,1,501.0
730602,0,1,558.0
730603,0,1,580.0
730604,0,1,615.0
730601,1,1,527.0
730551,0,1,1151.0
730552,0,0,1318.0
730553,0,0,1406.0
730550,0,0,1208.0
730896,0,1,1068.0
732890,0,1,1058.0
731899,0,1,844.0
731887,0,1,923.0
731890,0,1,1059.0
732886,0,1,855.0
730897,0,1,954.0
734889,0,0,1132.0
730894,0,0,1478.0
732899,0,1,797.0
732894,0,0,1453.0
730895,0,0,1386.0
730891,0,0,1256.0
730899,0,1,885.0
730892,0,0,1362.0
732895,0,0,1180.0
731889,0,1,1007.0
732897,0,1,1000.0
731897,0,1,986.0
733889,0,1,1088.0
731894,0,0,1506.0
731891,0,0,1247.0
730898,0,1,993.0
731896,0,1,1154.0
732896,0,1,1041.0
732889,0,1,1084.0
731895,0,0,1317.0
730620,0,1,918.0
732625,0,1,943.0
730621,0,1,918.0
730619,0,1,986.0
730622,0,1,833.0
730623,0,1,803.0
732624,0,1,747.0
730554,0,1,1379.0
730556,0,1,1244.0
730555,0,1,1311.0
730557,0,1,1259.0
733786,0,1,940.0
730773,0,1,1245.0
734786,0,1,1033.0
735786,0,1,1080.0
730772,0,1,1184.0
736786,0,1,972.0
730771,0,1,1146.0
730769,0,1,1167.0
732786,0,1,926.0
730770,0,1,1089.0
733683,1,1,566.0
734681,1,1,601.0
731681,1,1,536.0
732681,1,1,453.0
734683,1,1,526.0
732682,1,1,599.0
731683,1,1,484.0
731682,1,1,543.0
733681,1,1,517.0
730709,1,1,576.0
730715,1,1,498.0
730711,1,1,663.0
730714,1,1,611.0
730716,1,1,445.0
730717,1,1,462.0
730713,1,1,724.0
730710,1,1,558.0
730794,1,1,594.0
730796,1,1,627.0
730795,0,1,693.0
734691,0,1,730.0
731684,0,1,754.0
731686,0,1,830.0
732684,0,1,726.0
733691,0,1,713.0
731691,0,1,965.0
734684,1,1,685.0
732691,0,1,837.0
732686,0,1,929.0
734689,0,0,1278.0
733689,0,0,1245.0
731689,0,1,1178.0
734690,0,1,1151.0
736688,0,1,1182.0
731688,0,1,1019.0
733688,0,1,1050.0
732688,0,1,995.0
736690,0,1,1073.0
735688,0,1,1163.0
733690,0,1,1181.0
732689,0,0,1216.0
735690,0,1,1172.0
735689,0,1,1244.0
736689,0,1,1233.0
732690,0,1,1181.0
730662,0,1,685.0
730665,1,1,399.0
730630,0,1,763.0
730653,1,1,322.0
730607,0,1,675.0
730632,1,1,611.0
730644,1,1,394.0
730608,0,1,695.0
732628,0,1,771.0
730664,0,1,623.0
730667,1,1,363.0
730606,0,1,612.0
730629,0,1,818.0
730666,1,1,435.0
730651,1,1,231.0
730657,1,1,508.0
730611,0,1,823.0
730655,1,1,446.0
730663,1,1,584.0
730649,1,1,145.0
730659,1,1,526.0
730668,1,1,303.0
730638,1,1,537.0
730639,1,1,483.0
730640,1,1,370.0
730643,1,1,330.0
730631,1,1,677.0
730645,1,1,395.0
731783,0,1,1394.0
734783,0,1,1227.0
734785,0,1,1008.0
733785,0,1,1387.0
731784,0,1,996.0
732783,0,1,1186.0
732784,0,1,1021.0
733783,0,1,1165.0
730168,1,1,588.0
730171,1,1,539.0
733183,1,2,1116.0
730105,1,2,743.0
730149,0,2,1113.0
731184,1,2,985.0
730172,1,1,454.0
730104,1,2,710.0
730103,1,2,678.0
730110,1,2,842.0
730113,0,2,867.0
731183,1,2,985.0
732183,1,2,1027.0
730108,1,2,810.0
730154,0,2,713.0
730146,0,2,961.0
730148,0,2,1026.0
732182,1,2,1238.0
730165,0,1,640.0
730164,0,1,713.0
730145,0,2,1054.0
730312,0,1,724.0
730344,1,1,289.0
730335,1,1,500.0
730345,1,1,228.0
730321,1,1,255.0
730334,1,1,474.0
730406,0,1,1133.0
730426,0,0,1339.0
730410,0,1,1165.0
730429,0,0,1465.0
730413,0,0,1327.0
730424,0,1,1155.0
730415,0,1,1217.0
730428,0,0,1429.0
730425,0,1,1262.0
730436,0,1,1267.0
730421,0,1,1147.0
730409,0,1,1136.0
730418,0,1,1006.0
730809,0,0,1709.0
730802,0,0,1464.0
730801,0,0,1476.0
730824,0,0,1480.0
730872,0,0,1663.0
730810,0,0,1750.0
730871,0,0,1759.0
730825,0,0,1322.0
730875,0,0,1605.0
730842,0,1,1251.0
730843,0,1,1204.0
730839,0,0,1316.0
730874,0,0,1650.0
730840,0,0,1297.0
730822,0,0,1616.0
730880,0,0,1294.0
730845,0,1,1180.0
730855,0,1,978.0
730860,0,1,822.0
730853,0,1,921.0
730831,0,0,1147.0
730854,0,1,961.0
730858,0,1,904.0
730856,0,1,1033.0
730036,0,1,832.0
730010,1,2,383.0
730035,0,1,886.0
730011,1,2,465.0
